time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2025-12-07 11:36,13.849,13.849,13.847,13.847,2.24,13.85000000,13.85000000,13.84000000,13.85000000,213.71000000,,,,,,13.85,13.85,13.84,13.85,120.31,,,,,0.0
2025-12-07 11:37,13.847,13.849,13.846,13.846,0.43,13.84000000,13.85000000,13.84000000,13.84000000,3.88000000,,,,,,13.85,13.85,13.84,13.85,10.28,13.84832,13.84832,13.84832,13.84832,17.11771489
2025-12-07 11:38,13.845,13.845,13.839,13.839,207.09,13.84000000,13.84000000,13.83000000,13.84000000,3825.56000000,,,,,,13.85,13.85,13.83,13.84,2296.12,13.84033,13.84033,13.84033,13.84033,0.07118
2025-12-07 11:39,13.838,13.838,13.833,13.833,45.4,13.84000000,13.84000000,13.83000000,13.83000000,2.02000000,,,,,,13.84,13.84,13.83,13.84,1.21,,,,,0.0
2025-12-07 11:40,13.835,13.835,13.83,13.83,122.62,13.83000000,13.83000000,13.82000000,13.83000000,26.07000000,,,,,,13.84,13.84,13.82,13.84,14.43,,,,,0.0
2025-12-07 11:41,13.833,13.835,13.831,13.835,90.9,13.83000000,13.84000000,13.82000000,13.84000000,1292.45000000,,,,,,13.84,13.84,13.82,13.83,775.7,,,,,0.0
2025-12-07 11:42,13.836,13.836,13.83,13.83,47.33,13.83000000,13.84000000,13.83000000,13.83000000,334.73000000,,,,,,13.83,13.84,13.83,13.83,200.77,,,,,0.0
2025-12-07 11:43,13.829,13.829,13.821,13.821,232.56,13.83000000,13.83000000,13.82000000,13.82000000,386.48000000,,,,,,13.83,13.83,13.82,13.82,234.87,13.83234,13.83234,13.82539,13.82699,147.010519
2025-12-07 11:44,,,,,,13.83000000,13.83000000,13.82000000,13.83000000,52.02000000,,,,,,13.82,13.83,13.82,13.83,31.22,,,,,0.0
2025-12-07 11:45,13.82,13.82,13.815,13.815,176.12,13.82000000,13.82000000,13.81000000,13.81000000,320.86000000,,,,,,13.83,13.83,13.81,13.81,16.39,,,,,0.0
2025-12-07 11:46,13.815,13.816,13.804,13.804,655.25,13.82000000,13.82000000,13.80000000,13.80000000,128.58000000,,,,,,13.81,13.82,13.8,13.8,77.14,,,,,0.0
2025-12-07 11:47,13.803,13.806,13.798,13.798,479.74,13.80000000,13.81000000,13.79000000,13.80000000,175.97000000,,,,,,13.8,13.81,13.79,13.79,103.29,,,,,0.0
