time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2022-03-04 16:14,2665.72,2668.69,2661.89,2668.32,179.54318796,2665.57000000,2668.28000000,2662.21000000,2668.27000000,510.10770000,2664.6,2669.2,2664.6,2669.2,17.42216818,2664.53,2666.8,2662.92,2666.74,27.28561084
2022-03-04 16:15,2668.54,2669.47,2663.29,2667.09,81.2578441,2668.28000000,2669.09000000,2663.10000000,2666.98000000,488.98940000,2669.1,2670.3,2665.7,2669.78948288,6.9178485599999995,2667.16,2667.16,2663.7,2663.7,0.41728205
2022-03-04 16:16,2667.26,2672.8,2666.8,2672.8,131.14554365,2666.97000000,2672.88000000,2665.95000000,2672.86000000,570.70330000,2669.4,2675.1,2668.9,2675.1,14.45873323,2667.47,2674.29,2667.47,2674.29,75.84385198
2022-03-04 16:17,2672.88,2673.39,2668.62,2670.39,169.70933609,2672.86000000,2672.90000000,2668.94000000,2670.42000000,307.20430000,2675.24895178,2675.4,2672.9,2672.9,4.31786875,2672.07,2672.07,2670.0,2670.19,4.08955909
2022-03-04 16:18,2670.39,2671.84,2667.1,2670.57,194.46008145,2670.42000000,2672.00000000,2667.82000000,2671.18000000,294.54210000,2671.0,2673.98348733,2671.0,2673.7,9.35722159,2669.7,2674.07,2667.06,2674.07,265.65222871
2022-03-04 16:19,2670.82,2672.35,2666.82,2667.79,222.31998107,2671.18000000,2672.69000000,2667.05000000,2668.11000000,620.43940000,2674.2,2675.5,2671.19609168,2671.7,10.31105866,2671.06,2672.0,2668.39,2668.68,18.43957718
2022-03-04 16:20,2667.8,2668.26,2663.29,2665.38,198.77143338,2668.10000000,2668.31000000,2663.79000000,2666.66000000,486.72570000,2670.4,2670.4,2666.6,2667.9,48.79220458,2667.54,2667.55,2663.83,2663.83,0.9489913
2022-03-04 16:21,2666.5,2668.12,2662.16,2662.38,179.72283121,2666.66000000,2668.13000000,2662.42000000,2662.76000000,389.78920000,2669.1,2669.6,2666.6,2666.6,1.35454535,2666.61,2668.05,2664.19,2664.19,2.8649656
2022-03-04 16:22,2662.38,2664.36,2661.46,2662.44,128.98200198,2662.77000000,2664.19000000,2662.24000000,2662.54000000,225.78170000,2667.1,2667.1,2665.53419427,2665.53419427,0.20086848000000002,2663.59,2664.07,2662.71,2662.71,17.21792347
2022-03-04 16:23,2662.45,2666.4,2660.76,2665.64,180.46055675,2662.53000000,2666.52000000,2661.50000000,2666.48000000,467.05870000,2665.4,2668.75712049,2664.5,2668.75712049,1.42035766,2664.71,2666.12,2663.72,2666.12,0.26770205
2022-03-04 16:24,2665.85,2667.59,2664.71,2664.84,100.12759489,2666.48000000,2667.68000000,2665.00000000,2665.00000000,332.13580000,2668.9,2669.5,2668.4,2669.5,0.28837867,2665.99,2666.73,2665.99,2666.73,6.49019
2022-03-04 16:25,2664.48,2664.48,2660.26,2660.26,212.14663359,2665.00000000,2665.01000000,2660.33000000,2660.77000000,310.65760000,2667.14802017,2667.14802017,2663.9,2663.97426081,0.43511052,2661.2,2662.07,2661.19,2661.43,8.767216620000001
2022-03-04 16:26,2660.25,2666.3,2660.04,2665.38,215.38161163,2660.78000000,2666.44000000,2660.51000000,2665.56000000,665.68190000,2663.79327441,2668.5,2663.79327441,2668.42066991,13.086428080000001,2660.97,2664.35,2660.8,2664.35,0.69753855
2022-03-04 16:27,2665.28,2667.76,2665.22,2665.91,154.34158856,2665.56000000,2668.21000000,2665.56000000,2666.53000000,395.31180000,2669.2,2669.8,2668.92961221,2668.92961221,7.9786228900000005,2665.06,2667.75,2665.06,2667.22,1.71946979
2022-03-04 16:28,2665.91,2669.77,2664.78,2666.26,134.31907602,2666.53000000,2669.85000000,2665.12000000,2666.86000000,295.98330000,2669.0,2671.98568014,2668.81730381,2671.98568014,2.05040412,2666.83,2667.24,2666.83,2667.24,1.04197164
2022-03-04 16:29,2666.2,2667.0,2663.05,2666.07,155.04859422,2666.85000000,2667.66000000,2663.30000000,2666.56000000,237.40680000,2666.6,2669.12229983,2666.33515956,2669.12229983,3.46757745,2666.99,2667.11,2665.46,2667.11,10.23500331
2022-03-04 16:30,2666.06,2669.01,2662.39,2663.14,161.82965866,2666.57000000,2669.17000000,2662.84000000,2663.10000000,584.14610000,2668.81730381,2671.29975316,2665.90865521,2665.90865521,36.46775678,2666.15,2668.12,2663.65,2663.65,4.94920312
2022-03-04 16:31,2662.81,2663.1,2658.14,2659.32,115.36126814,2663.10000000,2663.50000000,2658.27000000,2659.33000000,526.92780000,2665.37981001,2665.37981001,2661.4,2663.02543049,14.29314224,2663.64,2663.64,2659.41,2659.41,2.23594829
2022-03-04 16:32,2659.01,2659.4,2653.4,2654.88,144.43617302,2659.33000000,2659.33000000,2653.45000000,2654.49000000,700.02140000,2661.80605662,2661.89315475,2656.6,2656.91828681,18.90524199,2659.41,2659.41,2653.76,2654.9,7.155752860000001
2022-03-04 16:33,2654.87,2657.01,2653.24,2653.5,71.50374683,2654.48000000,2657.62000000,2653.47000000,2653.62000000,302.21590000,2657.31492071,2659.6,2657.0,2657.0,13.16828105,2654.27,2655.85,2654.27,2655.85,43.24957833
2022-03-04 16:34,2653.5,2659.53,2653.3,2658.41,117.64705391,2653.62000000,2659.94000000,2653.61000000,2658.83000000,224.14620000,2658.10818851,2661.14904841,2658.10818851,2661.14904841,3.8520204600000003,2657.0,2659.25,2656.25,2659.25,6.08733093
2022-03-04 16:35,2658.34,2660.77,2656.03,2658.37,180.07034152,2658.83000000,2660.88000000,2656.59000000,2658.67000000,450.18360000,2661.6,2662.86779531,2660.18778184,2660.18778184,8.74155369,2657.18,2658.19,2657.11,2657.6,1.23941914
2022-03-04 16:36,2658.01,2665.29,2655.92,2663.64,182.0112994,2658.68000000,2665.41000000,2656.64000000,2664.11000000,884.09090000,2660.3,2667.1,2659.06644033,2667.1,61.12761653,2657.91,2661.97,2656.35,2661.33,0.78629476
2022-03-04 16:37,2663.56,2669.68,2663.42,2669.52,71.77475727,2664.11000000,2670.00000000,2664.10000000,2669.71000000,426.32410000,2667.4,2670.40556907,2667.4,2670.40556907,0.386525,2663.03,2668.59,2663.03,2668.59,11.56685587
2022-03-04 16:38,2669.42,2672.18,2669.42,2671.44,221.46736752,2669.71000000,2672.52000000,2669.55000000,2671.98000000,402.36500000,2671.6,2673.67892721,2671.6,2673.67892721,1.50394428,2669.21,2672.26,2669.21,2672.26,39.258638930000004
2022-03-04 16:39,2671.41,2677.28,2670.58,2674.2,208.48285334,2671.99000000,2677.44000000,2671.31000000,2674.39000000,555.28870000,2673.5975799,2679.13452411,2673.5975799,2677.0,15.5842321,2671.55,2675.43,2671.55,2674.31,64.43547618000001
2022-03-04 16:40,2673.69,2678.67,2672.72,2678.2,176.57611489,2674.39000000,2678.46000000,2673.21000000,2678.45000000,696.00230000,2676.1,2679.9,2675.18279513,2679.5,39.39209457,2674.49,2677.37,2674.49,2677.37,6.71154644
2022-03-04 16:41,2678.18,2679.5,2674.2,2675.63,251.0328831,2678.46000000,2679.18000000,2673.96000000,2675.49000000,1125.78900000,2680.1,2680.59894715,2676.3,2678.4,145.74045405,2677.73,2678.0,2676.04,2676.58,18.99176997
2022-03-04 16:42,2675.44,2676.29,2672.72,2674.88,76.93083468,2675.49000000,2676.42000000,2672.73000000,2675.07000000,374.45060000,2677.0,2677.00951906,2675.3148964,2677.00951906,17.6772466,2674.43,2674.43,2674.22,2674.22,5.0416009
2022-03-04 16:43,2674.88,2676.69,2673.03,2676.19,109.06430019,2675.08000000,2676.76000000,2672.95000000,2676.62000000,178.84880000,2676.6,2678.0,2675.86116597,2676.7,8.496955550000001,2675.01,2676.62,2674.9,2676.35,0.80365421
2022-03-04 16:44,2676.2,2677.15,2673.24,2676.07,64.09852192,2676.61000000,2677.48000000,2673.41000000,2676.41000000,210.44200000,2677.6,2678.7,2676.5,2678.7,0.85937899,2675.89,2675.89,2675.89,2675.89,0.01021021
2022-03-04 16:45,2676.07,2678.39,2675.95,2676.57,267.24405872,2676.40000000,2678.40000000,2675.28000000,2676.89000000,550.75120000,2678.14258945,2679.2,2678.14258945,2679.2,1.50371983,2675.99,2677.59,2675.99,2677.59,6.50828045
2022-03-04 16:46,2676.55,2681.11,2676.53,2679.51,193.35377006,2676.89000000,2681.21000000,2676.88000000,2679.72000000,293.78800000,2679.71294405,2683.75260258,2679.71294405,2683.26691911,22.08335109,2678.1,2681.59,2678.1,2681.04,40.47526924
2022-03-04 16:47,2679.5,2684.06,2678.61,2681.51,296.95915713,2679.72000000,2684.74000000,2678.34000000,2681.27000000,716.87970000,2683.00258388,2686.7,2682.1,2685.0,19.86427382,2679.27,2683.26,2679.27,2680.85,5.93107571
2022-03-04 16:48,2681.51,2684.14,2679.95,2683.56,96.82666559,2681.27000000,2683.94000000,2680.21000000,2683.22000000,363.59260000,2684.2,2687.1,2683.7,2685.9,21.45188916,2681.72,2683.01,2681.72,2683.01,0.11
2022-03-04 16:49,2683.45,2684.58,2681.21,2683.67,117.17800882,2683.23000000,2684.40000000,2681.30000000,2683.55000000,243.37470000,2685.28112202,2686.6,2683.5,2686.6,2.33119733,2681.86,2683.24,2681.86,2683.24,0.10864799
2022-03-04 16:50,2683.65,2684.32,2681.1,2681.99,124.22451237,2683.55000000,2683.58000000,2680.00000000,2681.64000000,407.11490000,2686.3,2686.3,2684.40768234,2684.40768234,0.053976579999999996,2683.23,2683.24,2681.26,2681.79,21.176098340000003
2022-03-04 16:51,2681.66,2682.56,2679.62,2680.07,49.23518991,2681.63000000,2681.96000000,2679.30000000,2679.74000000,103.06960000,2684.40768234,2684.88771651,2682.97031309,2682.97031309,26.47394591,2681.5,2681.5,2680.85,2681.12,15.790000000000001
2022-03-04 16:52,2679.94,2680.2,2677.47,2680.19,129.47631688,2679.74000000,2679.74000000,2677.40000000,2679.72000000,197.83290000,2682.0,2682.00572321,2680.91392361,2682.00572321,2.58905938,2680.01,2680.01,2678.1,2679.57,0.16125595
2022-03-04 16:53,2680.2,2683.71,2680.08,2680.08,109.64796123,2679.73000000,2684.12000000,2679.72000000,2680.31000000,200.53090000,2683.4,2685.9,2683.00258388,2684.85293049,4.80773347,2681.17,2682.05,2679.93,2679.93,60.74515067
2022-03-04 16:54,2680.71,2682.0,2679.28,2680.24,45.38481868,2680.31000000,2681.68000000,2679.33000000,2680.25000000,76.16470000,2682.4,2683.31588274,2681.92445668,2683.31588274,0.02754413,2679.6,2681.95,2679.2,2680.45,2.76490301
2022-03-04 16:55,2680.24,2682.0,2678.03,2678.86,164.61294771,2680.24000000,2682.14000000,2679.00000000,2679.00000000,104.74910000,2683.8,2683.99733598,2682.2,2682.2,0.01399781,2679.48,2681.7,2679.43,2681.7,1.05330789
2022-03-04 16:56,2678.79,2679.47,2677.15,2678.11,63.4957412,2679.00000000,2679.01000000,2675.99000000,2677.67000000,1151.79540000,2681.7,2681.7,2679.30255156,2680.6,10.12651297,,,,,0.0
2022-03-04 16:57,2678.24,2679.05,2675.84,2676.32,139.79247263,2677.67000000,2678.58000000,2676.00000000,2676.28000000,133.21120000,2680.1,2681.1,2679.6,2679.7,14.79746447,2677.8,2677.8,2677.8,2677.8,1.23299953
2022-03-04 16:58,2676.12,2677.49,2674.2,2676.43,74.5270779,2676.27000000,2677.36000000,2674.61000000,2676.16000000,202.98920000,2679.7,2679.9,2678.0,2679.41173259,16.4246783,2677.79,2677.79,2676.6,2676.61,1.99232693
2022-03-04 16:59,2676.41,2677.39,2674.09,2675.2,69.52179644,2676.16000000,2676.91000000,2674.31000000,2675.35000000,134.04080000,2679.30255156,2679.30255156,2677.7,2677.7,18.62552587,2676.61,2676.61,2675.89,2675.89,4.67810408
2022-03-04 17:00,2675.1,2675.52,2669.25,2673.08,99.09543784,2675.34000000,2675.69000000,2669.42000000,2672.87000000,432.75750000,2678.1015602,2678.1015602,2672.8,2674.7,44.67616099,2675.89,2675.89,2672.32,2672.32,22.14026248
2022-03-04 17:01,2673.08,2673.53,2666.12,2672.01,434.61197677,2672.87000000,2673.28000000,2668.47000000,2671.99000000,341.22360000,2675.1,2675.59039644,2671.9,2672.9,11.402464,2673.07,2673.07,2669.46,2671.99,20.96124044
2022-03-04 17:02,2671.66,2675.24,2670.92,2674.58,64.40529751,2671.99000000,2675.38000000,2671.43000000,2675.00000000,203.04090000,2674.6,2677.55565503,2674.6,2677.446474,4.2455099,2672.57,2673.0,2672.57,2673.0,6.19744115
2022-03-04 17:03,2674.4,2676.78,2673.96,2675.75,64.36663456,2675.00000000,2676.95000000,2674.09000000,2675.76000000,130.85150000,2677.33729297,2679.2,2677.33729297,2679.19337053,0.74524448,2673.0,2676.99,2673.0,2675.61,38.770365840000004
2022-03-04 17:04,2675.72,2679.45,2675.68,2679.45,271.92996728,2675.76000000,2680.21000000,2675.75000000,2680.21000000,878.89230000,2678.3,2681.78124814,2678.3,2681.78124814,6.56452538,2676.1,2679.67,2676.1,2679.67,24.27221787
2022-03-04 17:05,2679.45,2680.73,2678.35,2680.24,152.2024825,2680.20000000,2681.40000000,2679.30000000,2680.79000000,290.93940000,2682.33242507,2683.15837716,2682.1,2683.15837716,7.3388976,2679.79,2681.16,2679.79,2680.53,26.548303029999996
2022-03-04 17:06,2680.08,2683.32,2679.0,2682.99,159.33893063,2680.80000000,2683.54000000,2679.59000000,2683.53000000,369.35400000,2682.5,2685.5,2682.5,2685.5,1.79300853,2679.79,2683.25,2679.63,2683.25,3.03640143
2022-03-04 17:07,2683.3,2683.98,2679.83,2683.46,165.1454006,2683.54000000,2683.90000000,2680.01000000,2683.21000000,173.90690000,2686.1,2686.10462452,2683.37661771,2685.23166234,7.27083921,2683.25,2683.26,2683.18,2683.18,0.09630136
2022-03-04 17:08,2683.45,2683.55,2680.0,2682.59,82.80701597,2683.22000000,2683.51000000,2680.35000000,2682.92000000,134.46340000,2685.11113608,2685.4,2683.5,2685.4,0.61712389,2682.72,2683.26,2682.71,2683.25,1.43555839
2022-03-04 17:09,2682.62,2684.08,2680.95,2681.03,125.49371442,2682.91000000,2683.93000000,2681.09000000,2681.11000000,258.22950000,2684.5662633,2685.7,2684.4,2684.47905959,13.66536581,2683.25,2684.38,2681.89,2684.38,288.50711674
2022-03-04 17:10,2680.81,2688.63,2680.27,2687.77,78.5727161,2681.11000000,2688.50000000,2680.97000000,2688.37000000,640.08300000,2683.9,2690.68767596,2683.9,2690.68767596,13.03167551,2681.09,2686.65,2681.09,2686.65,4.58606277
2022-03-04 17:11,2688.05,2691.0,2686.41,2688.3,214.0342449,2688.38000000,2691.99000000,2686.68000000,2688.70000000,685.24930000,2690.8,2693.0,2689.6,2690.0,33.566287,2686.65,2688.78,2686.65,2687.68,6.957656790000001
2022-03-04 17:12,2688.3,2692.78,2688.3,2689.27,135.88281515,2688.71000000,2692.25000000,2688.70000000,2689.53000000,512.98730000,2691.3,2694.5,2691.3,2692.4,6.5628402,2688.32,2691.39,2688.32,2690.95,61.24731638
2022-03-04 17:13,2688.97,2693.73,2688.97,2690.27,273.73285439,2689.53000000,2694.22000000,2689.38000000,2690.39000000,537.76110000,2692.6,2696.5,2692.6,2693.1,4.99206202,2691.29,2693.2,2690.31,2690.31,1.4966849199999999
2022-03-04 17:14,2690.17,2693.52,2689.18,2693.52,313.19282315,2690.39000000,2694.40000000,2689.24000000,2694.20000000,453.28810000,2693.4,2695.8,2692.4,2695.8,18.47404362,2690.39,2692.9,2690.31,2692.9,3.15417483
2022-03-04 17:15,2694.0,2694.07,2690.6,2693.3,105.01701717,2694.21000000,2694.21000000,2691.12000000,2693.87000000,180.81580000,2696.3,2696.5,2695.0307087,2695.7,7.06357183,2693.42,2694.11,2693.08,2693.1,9.83147278
2022-03-04 17:16,2693.31,2697.51,2693.07,2695.6,141.36972649,2693.88000000,2697.50000000,2693.79000000,2695.78000000,509.52830000,2696.2,2699.5,2696.2,2696.8,28.25561801,2694.11,2697.06,2694.11,2696.42,11.95478991
2022-03-04 17:17,2695.6,2697.24,2692.48,2692.52,173.49729147,2695.78000000,2697.44000000,2692.61000000,2692.61000000,299.11370000,2697.8,2698.78085043,2695.74123633,2695.87339346,8.607339379999999,2697.21,2697.21,2693.7,2693.9,4.00289391
2022-03-04 17:18,2692.66,2694.1,2688.73,2690.09,111.69866732,2692.62000000,2693.78000000,2689.45000000,2690.53000000,294.41360000,2695.21260779,2695.6,2691.96075705,2693.0,22.0581448,2693.66,2693.66,2690.62,2690.62,3.81252304
2022-03-04 17:19,2690.33,2690.4,2687.98,2688.81,155.12170056,2690.53000000,2690.53000000,2688.34000000,2688.84000000,131.94300000,2692.5,2692.7,2691.1,2691.3,7.29987804,2690.51,2690.51,2690.05,2690.06,7.586642
2022-03-04 17:20,2688.81,2690.19,2687.36,2688.6,84.91154259,2688.85000000,2690.52000000,2687.79000000,2688.90000000,233.67580000,2692.0,2692.4,2690.5,2691.0,8.80199122,2690.05,2690.47,2690.0,2690.01,1.77146552
2022-03-04 17:21,2688.77,2689.55,2686.51,2688.65,80.61426145,2688.90000000,2689.43000000,2686.92000000,2689.14000000,145.42200000,2691.5,2691.51220802,2689.48868816,2691.51220802,3.51202721,2690.0,2690.0,2687.7,2688.08,0.7828699699999999
2022-03-04 17:22,2688.65,2690.19,2687.49,2689.88,110.99736591,2689.14000000,2690.50000000,2688.00000000,2690.49000000,149.10100000,2691.7,2692.5,2691.17648776,2691.8,9.81301205,2688.9,2689.68,2688.8,2689.68,12.88
2022-03-04 17:23,2690.14,2690.6,2687.1,2688.13,76.50954355,2690.49000000,2690.83000000,2687.54000000,2688.54000000,142.30880000,2692.6578853,2692.6578853,2690.21793641,2690.65364157,2.21394433,2688.61,2688.8,2688.61,2688.8,7.632000000000001
2022-03-04 17:24,2688.07,2690.11,2687.09,2687.64,95.39177135,2688.55000000,2690.21000000,2687.31000000,2687.59000000,188.38080000,2691.17648776,2691.23560567,2691.0,2691.0,0.0040211199999999996,2689.35,2689.36,2687.77,2687.77,1.25830357
2022-03-04 17:25,2687.24,2688.55,2683.77,2686.74,116.22278809,2687.60000000,2688.63000000,2684.02000000,2687.04000000,397.95050000,2689.9,2690.5,2686.8,2690.5,1.37566931,2686.64,2686.66,2686.64,2686.66,0.36998906000000004
2022-03-04 17:26,2686.61,2690.78,2685.57,2690.34,103.77454702,2687.04000000,2690.70000000,2686.03000000,2690.14000000,185.54710000,2688.60405703,2692.1,2688.60405703,2692.1,2.70034149,2686.65,2688.0,2686.65,2688.0,0.23306395000000002
2022-03-04 17:27,2689.96,2690.12,2685.24,2685.33,112.37015694,2690.14000000,2690.14000000,2684.00000000,2685.18000000,1335.45440000,2690.0,2690.2,2688.0,2688.0,11.88943948,2688.2,2688.2,2688.2,2688.2,2.56
2022-03-04 17:28,2685.31,2687.87,2683.33,2686.96,92.19040866,2685.18000000,2687.77000000,2683.88000000,2687.18000000,118.65090000,2688.0,2690.0,2686.7,2690.0,3.03546123,2687.59,2687.59,2687.55,2687.55,0.00793199
2022-03-04 17:29,2686.93,2688.81,2686.8,2688.25,35.05213317,2687.19000000,2688.72000000,2686.87000000,2688.01000000,129.15930000,2690.0,2691.1,2690.0,2690.0,0.10225493000000001,2687.43,2688.48,2687.43,2688.14,18.50350518
2022-03-04 17:30,2688.2,2690.68,2685.96,2689.88,230.68081828,2688.00000000,2690.21000000,2685.62000000,2689.78000000,175.80040000,2690.0,2692.11710372,2688.28500261,2692.11710372,14.44880477,2687.56,2690.36,2687.56,2690.36,0.91903094
2022-03-04 17:31,2690.15,2690.4,2688.32,2689.17,59.93351558,2689.78000000,2690.40000000,2688.00000000,2688.95000000,126.52430000,2692.1,2692.3,2690.89678363,2691.32425522,8.99156743,2689.06,2689.56,2688.46,2689.56,0.13014441000000002
2022-03-04 17:32,2689.14,2691.7,2686.6,2687.59,99.64442273,2688.95000000,2690.85000000,2686.75000000,2687.74000000,213.08540000,2691.1,2692.90995223,2689.0,2689.0,11.67465445,2689.54,2689.54,2688.54,2688.54,0.83502181
2022-03-04 17:33,2687.67,2688.12,2685.32,2686.77,50.25778732,2687.73000000,2687.78000000,2685.59000000,2686.34000000,75.75860000,2689.2,2689.20999253,2687.95544799,2688.41714403,6.55218321,2687.56,2687.56,2687.56,2687.56,0.21825274
2022-03-04 17:34,2686.76,2687.13,2685.0,2686.54,88.38909141,2686.35000000,2686.78000000,2685.04000000,2686.38000000,178.31430000,2688.3,2688.4,2687.6,2687.8683605,2.0238131299999997,2687.56,2687.56,2687.56,2687.56,0.31
2022-03-04 17:35,2686.68,2688.67,2686.34,2687.61,53.33919012,2686.37000000,2688.14000000,2686.37000000,2687.43000000,83.63350000,2688.2,2689.56706659,2688.2,2689.56706659,1.69479283,2687.56,2687.56,2687.56,2687.56,0.08811625000000001
2022-03-04 17:36,2687.83,2690.29,2687.53,2689.53,43.09289529,2687.43000000,2689.99000000,2687.43000000,2689.81000000,220.73040000,2689.7,2692.40125889,2689.7,2691.55081572,0.18341139,2687.56,2689.64,2687.56,2689.64,1.11460377
2022-03-04 17:37,2689.97,2690.99,2688.45,2689.47,44.56220344,2689.81000000,2690.67000000,2688.75000000,2689.21000000,211.64560000,2691.7,2692.40125889,2691.41856578,2692.2,0.99221711,2689.9,2690.89,2689.9,2690.89,100.36626844
2022-03-04 17:38,2689.38,2690.58,2687.91,2688.47,72.78062681,2689.22000000,2690.07000000,2687.58000000,2688.38000000,376.88230000,2691.79170461,2691.86249672,2691.2,2691.2,25.23066494,2689.65,2690.13,2689.65,2690.13,3.852355
2022-03-04 17:39,2688.64,2690.99,2688.04,2690.9,88.5174828,2688.39000000,2690.82000000,2688.21000000,2690.61000000,262.28770000,2691.6,2692.47656531,2691.55081572,2692.47656531,8.40275111,2690.84,2692.59,2690.84,2692.59,100.0
2022-03-04 17:40,2690.85,2692.17,2687.08,2689.77,138.21221998,2690.60000000,2692.00000000,2687.89000000,2689.54000000,1041.06050000,2692.3,2693.2,2690.39843768,2692.8,110.22453128,2692.22,2692.22,2689.65,2689.66,14.60216226
2022-03-04 17:41,2689.63,2690.21,2687.69,2689.05,71.39627942,2689.55000000,2689.96000000,2687.89000000,2688.68000000,130.06540000,2692.9,2692.9,2690.62506612,2690.92091278,2.23644628,2689.74,2690.2,2689.64,2689.64,1.13374752
2022-03-04 17:42,2689.17,2690.06,2688.43,2689.16,57.79505107,2688.68000000,2689.47000000,2688.54000000,2688.79000000,61.59160000,2691.02181595,2691.2,2691.02181595,2691.1,3.98519548,2689.65,2689.65,2689.65,2689.65,0.8013
2022-03-04 17:43,2689.08,2689.13,2679.92,2680.28,107.92244629,2688.80000000,2688.80000000,2680.06000000,2680.07000000,220.75210000,2691.0,2691.0,2683.3,2683.3,9.88431359,2689.64,2689.64,2681.81,2681.81,76.54410137
2022-03-04 17:44,2680.19,2681.99,2677.07,2677.92,74.65111474,2680.07000000,2682.04000000,2677.00000000,2677.85000000,665.78690000,2683.0,2683.6,2680.5,2683.12658338,7.82146997,2680.01,2681.89,2680.01,2680.01,6.24533143
2022-03-04 17:45,2677.88,2682.0,2677.67,2681.72,61.15140006,2677.85000000,2682.04000000,2677.84000000,2681.71000000,158.23440000,2680.73264837,2684.4,2680.73264837,2684.10476209,25.37687763,2681.17,2681.95,2681.17,2681.89,10.08490693
2022-03-04 17:46,2681.72,2682.17,2677.93,2681.64,145.83086401,2681.71000000,2682.37000000,2678.28000000,2681.11000000,156.50030000,2684.40928842,2684.40928842,2681.4,2684.27896976,13.16893951,2681.93,2681.95,2679.63,2681.95,25.51290332
2022-03-04 17:47,2681.19,2683.96,2680.64,2680.64,40.35238982,2681.11000000,2683.63000000,2681.04000000,2681.16000000,189.70960000,2684.88869663,2686.28235803,2684.88869663,2685.15000814,10.32689027,2681.94,2683.06,2681.94,2682.31,0.65876599
2022-03-04 17:48,2681.01,2684.87,2680.99,2683.25,103.41991327,2681.16000000,2684.71000000,2681.02000000,2682.99000000,118.02970000,2684.71448895,2686.7,2684.7,2686.12887651,4.04068973,2683.71,2684.8,2683.71,2684.79,4.00372659
2022-03-04 17:49,2683.1,2685.48,2682.8,2683.82,37.88302049,2682.99000000,2685.34000000,2682.98000000,2683.81000000,80.61360000,2686.05374947,2687.7161886,2685.8,2687.7161886,2.32782279,2682.95,2684.75,2682.95,2684.75,0.43887239
2022-03-04 17:50,2683.98,2684.11,2682.11,2683.29,84.91608257,2683.80000000,2684.26000000,2682.50000000,2683.39000000,125.85510000,2685.20294446,2685.9,2685.20294446,2685.33522047,3.39954713,2684.1,2684.1,2682.75,2683.36,0.84113771
2022-03-04 17:51,2683.28,2685.21,2682.17,2684.61,82.60976326,2683.54000000,2685.11000000,2682.51000000,2684.71000000,79.20380000,2685.33522047,2686.9,2685.33522047,2686.9,0.6445551900000001,2683.8,2683.8,2683.11,2683.78,0.02408952
2022-03-04 17:52,2684.62,2686.77,2684.49,2686.73,58.53908444,2684.71000000,2686.50000000,2684.71000000,2686.50000000,77.59770000,2687.45163658,2689.2,2687.45163658,2688.9,9.26170736,2683.79,2686.98,2683.79,2686.98,8.92866364
2022-03-04 17:53,2686.59,2688.79,2685.16,2688.63,48.3080912,2686.49000000,2689.08000000,2685.53000000,2689.03000000,162.09080000,2688.90667266,2691.1,2688.24529263,2691.1,4.55364906,2686.31,2688.66,2686.31,2688.66,0.93090203
2022-03-04 17:54,2688.6,2693.58,2687.71,2689.02,127.81610601,2689.03000000,2693.49000000,2687.93000000,2688.80000000,389.63700000,2691.4,2695.428261,2690.89081277,2692.03121133,6.60157734,2688.67,2692.92,2688.43,2688.43,27.956515460000002
2022-03-04 17:55,2689.02,2690.86,2688.32,2690.54,106.53785164,2688.80000000,2690.79000000,2688.27000000,2690.48000000,137.31550000,2691.76989981,2692.71510161,2690.7,2692.5,10.10065632,2689.01,2690.17,2688.94,2690.17,18.55
2022-03-04 17:56,2690.53,2693.05,2688.66,2689.59,104.97709012,2690.49000000,2693.02000000,2689.00000000,2689.85000000,171.12330000,2694.0,2695.40870261,2692.1,2693.5,4.66418451,2692.52,2692.52,2690.61,2690.62,0.03759092
2022-03-04 17:57,2689.59,2693.45,2689.59,2690.31,104.86193429,2689.85000000,2693.03000000,2689.84000000,2690.65000000,94.50380000,2693.05661202,2695.67004601,2692.9,2693.7,6.00028895,2690.5,2692.99,2690.5,2691.87,0.42218971
2022-03-04 17:58,2690.37,2691.78,2688.43,2691.4,80.99434589,2690.66000000,2691.64000000,2689.11000000,2691.63000000,158.80250000,2693.2,2694.0,2692.16268595,2694.0,0.25221631,2689.85,2690.21,2689.85,2690.01,0.40398669
2022-03-04 17:59,2691.4,2692.2,2689.47,2690.24,80.48006198,2691.63000000,2692.48000000,2689.85000000,2690.30000000,119.44620000,2694.01469703,2695.3,2692.42725896,2693.84064222,62.02100984,2692.13,2692.13,2690.18,2690.18,0.24553075
2022-03-04 18:00,2690.24,2694.99,2690.24,2692.84,116.72807529,2690.31000000,2694.99000000,2690.30000000,2692.45000000,476.55460000,2692.7,2697.0,2692.7,2695.67004601,21.16532911,2691.85,2693.5,2691.77,2692.76,7.7490173
2022-03-04 18:01,2692.67,2696.77,2690.92,2696.15,157.31198257,2692.46000000,2695.99000000,2690.66000000,2695.99000000,182.53960000,2695.4,2698.2,2694.6,2698.2,0.97055344,2692.59,2696.6,2692.59,2695.89,12.01403397
2022-03-04 18:02,2696.32,2697.9,2695.1,2695.61,155.85375529,2695.98000000,2697.50000000,2695.00000000,2695.24000000,199.64830000,2698.2,2699.5,2697.5,2697.67367874,25.37061159,2695.79,2697.22,2695.32,2695.62,9.31077786
