time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std
2022-03-04 21:14:00,88.78,88.84,88.72,88.79,447.77,88.76,88.81,88.68,88.77,938.12,88.872,88.923,88.811,88.831,1.56373821,88.78,88.84,88.69,88.69,1715.2161086,88.69,88.831,KRAKEN,BITFINEX,0.14100000000000534,0.15898071935957306,0,0,0,4,1715.2161086,1.56373821,1.56373821,0.0009116858232379592,88.923,88.68,BITFINEX,BINANCE,0.242999999999995,0.27401894451961545,0.11503822516004239,21,14,4,0,1,0.14644587135292944,0.12608211097476643,0.13515035476968637,0.16912842485060964,0.14420169048699796,0.16912842485060964,0.12608211097476643,0.0,0.17857142857140137,0.011266336187461588,-0.04613376541542535,0.011263798152742865,-0.10137418337463776,-0.10137418337463776,-0.04613376541542535,0.0477615694259167,0.16664790001125565,0.04843978821674706,729.2167789911235,389.42698445162546,0.0,0.0,0.11820811179450859,,0.046415667349602625,0.2004504504504474,0.04843978821674706,548.1081360792175,903.0411749062151,1.0,0.0,0.15201066223370036,,0.0767530371927307,0.3502646694447492,0.011195700850878993,904.3832792503125,658.6376943826583,3.0,2.0,0.3390689685938702,,0.1176258439386881,721.9443866279998,273.8917676119993,0.11666957233246208,0.12141498048388041,628.0226352919996,359.7599285833332,0.11923669981898517,0.12530935518781253,946.2194501046666,217.24865746700002,0.1221919279667547,0.2131489827905215,0.02210270508685469,,0.21424631518308568,0.028583645784675163,,0.27881542957327393,-0.02819671919764888,,0.110540931142826,,0.16928227904612053,1.0015898071935958,1.000687169088656,1.000225301340543,0.9990987946378281,0.9995384494151817,0.9984127162814782,0.9988737470435859,0.9994726963012122,1.000687169088656,0.9984127162814782,0.0008564791040057416
2022-03-04 21:15:00,88.81,88.91,88.78,88.86,720.149,88.77,88.87,88.75,88.85,1604.91,,,,,,88.81,88.9,88.75,88.84,815.49452201,88.84,88.86,KRAKEN,COINBASE,0.01999999999999602,0.022512381809991017,0,0,0,3,815.49452201,720.149,720.149,0.8830825720631502,88.91,88.75,COINBASE,BINANCE,0.1599999999999966,0.18028169014084125,0.15776930833085023,21,15,4,0,1,0.13505908835115876,,0.14629754670267325,0.1688428635749726,0.15006649954293486,0.1688428635749726,0.13505908835115876,0.6,0.6153846153846237,0.09012053621718857,,0.05629996622001707,0.03377997973201344,0.03377997973201344,0.05629996622001707,0.06448292902627847,0.16664790001125565,0.022512381809991017,609.0033020490822,430.7077692442464,0.0,0.0,0.14413551820126463,,0.05297786989730722,0.2004504504504474,0.022512381809991017,545.5512772527288,902.2680118027101,1.0,0.0,0.1779380686404564,,0.0782907259130377,0.3502646694447492,0.011195700850878993,904.5900946181781,663.5829910362357,3.0,2.0,0.3390689685938702,,0.10075238510352165,884.8205374299998,316.36636761199924,0.08528384215830508,0.11483046062625683,657.0718909606661,406.5487552499999,0.1071461600678609,0.1201060496492537,944.4756341716668,241.17029080033336,0.11576098950502801,0.22971824315607858,-0.028213472949035298,,0.22078620042087127,0.008874720831642396,,0.2766875014753291,-0.036475402176821714,,-0.13646833754958204,,-0.24700926869240802,1.0002251238181,,1.0001125492402927,0.9998874507597074,,,0.9997749268512267,0.9999249756170756,1.0001125492402927,0.9997749268512267,0.00017191074890777683
2022-03-04 21:16:00,88.91,88.91,88.71,88.71,948.844,88.85,88.89,88.68,88.68,931.47,,,,,,88.78,88.8,88.69,88.69,388.26101509,88.68,88.71,BINANCE,COINBASE,0.029999999999986926,0.03382949932339527,0,0,0,3,931.47,948.844,931.47,1.018652237860586,88.91,88.68,COINBASE,BINANCE,0.22999999999998977,0.2593594948127985,0.22552999548940325,21,16,4,0,1,0.23680649526386302,,0.22545372562281915,0.12402751155710838,0.19542924414793017,0.23680649526386302,0.12402751155710838,0.0,0.0,-0.1913337084974536,,-0.22494657518839595,-0.10137418337463776,-0.1913337084974536,-0.22494657518839595,0.05753368749515473,0.15898071935957306,0.022512381809991017,603.8158320049188,466.55948844496766,0.0,0.0,0.13646833754958204,,0.05371925245578488,0.2004504504504474,0.022512381809991017,530.2859474236095,905.0789303840068,1.0,0.0,0.1779380686404564,,0.07979281480610288,0.3502646694447492,0.011195700850878993,898.8687212105099,674.2396501459966,3.0,2.0,0.3390689685938702,,0.07418870496594958,862.6069341279999,504.3792124119993,0.06813239454666847,0.10518367210147384,709.6071845639995,469.6383552499999,0.0979815774748027,0.11673881256073758,961.9984565543333,272.7484241336667,0.11047508691266462,0.18925607995625904,-0.04087867002435988,,0.2126221770130436,-0.002254832810095919,,0.27632444217294333,-0.042846817051468186,,0.011317117513404251,,0.1477854550629863,1.000338294993234,,1.000338294993234,1.0001127649977446,,,0.9997745462743772,1.0000752020884518,1.000338294993234,0.9997745462743772,0.0002837452794656888
2022-03-04 21:17:00,88.72,88.96,88.72,88.94,288.244,88.69,88.93,88.69,88.92,802.57,88.81,88.998,88.81,88.998,1.0,88.74,88.92,88.72,88.91,268.95405098000003,88.91,88.998,KRAKEN,BITFINEX,0.08800000000000807,0.09897649308290189,0,0,0,4,268.95405098000003,1.0,1.0,0.003718107224472934,88.998,88.69,BITFINEX,BINANCE,0.30800000000000693,0.3472770323599131,0.24830053927701118,21,17,4,0,1,0.269905533063438,0.2112407020382507,0.26984483921744423,0.22494657518839595,0.24398441237688223,0.269905533063438,0.2112407020382507,0.9499999999999751,1.0,0.25933025143759614,0.2116878729872789,0.24797114517583282,0.1915708812260556,0.1915708812260556,0.2116878729872789,0.05646452753711957,0.15898071935957306,0.022512381809991017,518.08615507063,463.60296148503704,0.0,0.0,0.13646833754958204,,0.046810346023561385,0.16664790001125565,0.022512381809991017,528.807782175616,905.0931631833615,0.0,0.0,0.14413551820126463,,0.06651839814277173,0.3272972668991079,0.011195700850878993,868.9311762913737,674.2396501459966,2.0,1.0,0.31610156604822887,,0.07254777635852164,914.0429363179999,334.42861241199927,0.07841376072541295,0.09841874161030413,711.2180112359996,469.6126885833332,0.0981059419258151,0.10836254001534266,893.2729249203333,272.7484241336667,0.10973324214945414,0.18547683143276078,-0.040381278715717506,,0.1920394336574269,0.004798049563181361,,0.2413993363008861,-0.024674256270200798,,0.06514699375950662,,0.05382987624610237,1.000989764930829,1.0008771929824563,1.000224921277553,0.9998875393612235,0.9993482999617969,0.99901121373514,0.9996626939509782,0.9998353102115246,1.0008771929824563,0.99901121373514,0.0006612344114379731
2022-03-04 21:18:00,88.93,88.93,88.68,88.77,2277.731,88.9,88.9,88.65,88.75,2696.11,88.91,88.91,88.843,88.843,105.625,88.89,88.9,88.68,88.74,683.82617353,88.74,88.843,KRAKEN,BITFINEX,0.10300000000000864,0.11606941627226577,0,0,0,4,683.82617353,105.625,105.625,0.15446176833909406,88.93,88.65,COINBASE,BINANCE,0.28000000000000114,0.3158488437676268,0.199779427495361,21,18,4,0,1,0.28169014084507044,0.0754139324426157,0.2816266756787203,0.24791525805724463,0.22166150175591276,0.28169014084507044,0.0754139324426157,0.27272727272721986,0.0,-0.16872890888639558,-0.07535710268810378,-0.17991678848533768,-0.16874789065137324,-0.16874789065137324,-0.07535710268810378,0.05733924530876005,0.15898071935957306,0.022512381809991017,528.254820665162,446.76745022264805,0.0,0.0,0.13646833754958204,,0.04686508568327808,0.16664790001125565,0.022512381809991017,481.7096849068748,901.6227361382576,0.0,0.0,0.14413551820126463,,0.06536263108212623,0.3272972668991079,0.011195700850878993,869.0768844459476,673.1234201053604,2.0,1.0,0.31610156604822887,,0.08607370196962538,882.9921710239998,355.43634764199925,0.09096564590769723,0.09856385951364546,656.7877561379995,476.5835170473332,0.10035137621912142,0.11080541532619664,892.6607973713333,276.07294253233334,0.1101420275767323,0.2007521925871455,-0.028604788647894716,,0.19229403088020164,0.004833688147089302,,0.2415306774904491,-0.01991984683805581,,0.01709292318936388,,-0.04805407057014274,1.0011606941627227,1.0010478873239437,1.000225352112676,0.9998873239436619,0.9991783258106997,0.9988406514863297,0.9996620479891856,0.9998069314444161,1.0010478873239437,0.9988406514863297,0.0007837529611089383
2022-03-04 21:19:00,88.76,88.94,88.75,88.82,824.813,88.74,88.89,88.73,88.81,1119.72,89.018,89.019,88.831,88.842,7.5,88.76,88.88,88.76,88.77,759.33394864,88.77,88.842,KRAKEN,BITFINEX,0.07200000000000273,0.08110848259547453,0,0,0,4,759.33394864,7.5,7.5,0.009877077158782147,89.019,88.73,BITFINEX,BINANCE,0.2890000000000015,0.32570720162290256,0.24459871902742802,21,19,4,0,1,0.180159891904061,0.21161162513225995,0.21391578473316566,0.13518080432577487,0.18521702652381536,0.21391578473316566,0.13518080432577487,0.08333333333326426,0.05851063829784862,0.07888212756367748,-0.19771282212586436,0.06759801712481756,0.011266336187461588,0.011266336187461588,-0.19771282212586436,0.040766283180218875,0.11606941627226577,0.022512381809991017,253.06380379591957,445.5983193351438,0.0,0.0,0.09355703446227476,,0.04694512559524844,0.16664790001125565,0.022512381809991017,447.7285453025125,344.2306287417662,0.0,0.0,0.14413551820126463,,0.06545493843714634,0.3272972668991079,0.011195700850878993,867.6270341043736,673.1364666206961,2.0,1.0,0.31610156604822887,,0.07049925461680567,691.8157390319999,356.62359999999927,0.08767992480362301,0.09660560575250056,706.5955141419996,243.87485038066654,0.09794601451616557,0.1105830804786588,898.2095254556666,276.0412758656667,0.10826889564245762,0.15203182097724344,-0.011033311743632077,,0.19049585694299742,0.002715354562003683,,0.24149295735295145,-0.02032679639563388,,-0.03496093367679125,,-0.05205385686615513,1.0008110848259548,1.000360319783808,1.0001125999324398,0.9995496002702398,0.9997523693748451,0.9991895724994935,0.9994370637243865,0.9997335875975354,1.000360319783808,0.9991895724994935,0.0004369271127611318
2022-03-04 21:20:00,88.82,88.9,88.75,88.9,679.122,88.79,88.86,88.73,88.86,758.33,88.877,88.969,88.877,88.969,10.5,88.78,88.85,88.71,88.83,324.36124786,88.83,88.969,KRAKEN,BITFINEX,0.1389999999999958,0.15647866711696026,0,0,0,4,324.36124786,10.5,10.5,0.03237131460454852,88.969,88.71,BITFINEX,KRAKEN,0.25900000000000034,0.291962574681547,0.13548390756458675,21,20,4,0,1,0.14629754670267325,0.10340680461733721,0.16872890888639558,0.1576044129235625,0.14400941828249214,0.16872890888639558,0.10340680461733721,0.8571428571428862,1.0,0.07883770694897305,0.10351384497676423,0.09006980409819017,0.05631899076368231,0.05631899076368231,0.10351384497676423,0.045132819736927225,0.15647866711696026,0.03382949932339527,286.2032225075098,412.6626764588779,0.0,0.0,0.122649167793565,,0.047868253728768385,0.16664790001125565,0.022512381809991017,449.4010006693993,343.7349474128746,0.0,0.0,0.14413551820126463,,0.06378495189025853,0.3272972668991079,0.011195700850878993,806.7256130262981,674.6066715760488,2.0,1.0,0.31610156604822887,,0.09729251167819952,593.5890842019999,214.69379999999927,0.11061283890806876,0.09736481416052997,660.7242639993328,244.54151704733323,0.1052625960912649,0.11505056106700004,820.3485670509999,264.071559093,0.1113792034795223,0.187558151152054,0.007026872204345072,,0.19310132161806676,0.0016283067029932013,,0.2426204648475171,-0.012519342713517012,,0.07537018452148574,,0.11033111819827698,1.0015647866711697,1.0012266486608148,1.0004501462975468,0.99966239027684,0.9992244489653701,0.9984376580606729,0.9992125984251967,0.9997023151144068,1.0012266486608148,0.9984376580606729,0.0009951858306347736
2022-03-04 21:21:00,88.9,89.02,88.87,88.93,402.924,88.86,88.99,88.83,88.9,1446.5,89.077,89.077,88.961,88.961,1.5,88.86,88.95,88.86,88.95,193.5199095,88.9,88.961,BINANCE,BITFINEX,0.06099999999999284,0.06861642294712354,0,0,0,4,1446.5,1.5,1.5,0.0010369858278603526,89.077,88.83,BITFINEX,BINANCE,0.2469999999999999,0.27805921422942687,0.2094427912823033,21,21,4,0,1,0.17997750281214464,0.13039421769089787,0.16867198920498308,0.10118043844857044,0.145056037039149,0.17997750281214464,0.10118043844857044,0.4375000000000555,0.0,0.04501462975467731,-0.13022441258686265,0.03374578177727912,0.10128291694801195,0.04501462975467731,-0.13022441258686265,0.03428054764130001,0.15647866711696026,0.06861642294712354,471.13996729783526,45.124515232899846,0.0,0.0,0.08786224416983672,,0.04818901646111263,0.16664790001125565,0.022512381809991017,479.50484509168643,343.86049267727475,0.0,0.0,0.14413551820126463,,0.06280098883845348,0.3272972668991079,0.011195700850878993,814.5815315733142,674.625758054925,2.0,1.0,0.31610156604822887,,0.10424989640294517,696.5950842019998,25.224999999999273,0.0966140335877537,0.09676430704369611,737.7758369399996,244.37485038066654,0.10068182444824723,0.1160280909862225,843.8342337176666,264.02402205966666,0.10862031441291595,0.1728109916855452,0.03568880112034516,,0.19314233996592137,0.00038627412147085316,,0.24163006866312947,-0.009573886690684444,,-0.08786224416983672,,-0.16323242869132246,1.0006861642294713,1.0006861642294713,1.0003374578177728,1.0005624296962878,0.999651532694102,0.9998763503108105,1.0002248959856066,1.0002231384556752,1.0006861642294713,0.999651532694102,0.0003973861051169822
2022-03-04 21:22:00,88.93,88.98,88.77,88.8,508.622,88.9,88.94,88.77,88.77,493.44,88.957,88.965,88.93,88.93,25.5,88.88,88.93,88.79,88.79,434.56996008,88.77,88.93,BINANCE,BITFINEX,0.1600000000000108,0.18024107243439316,0,0,0,4,493.44,25.5,25.5,0.05167801556420233,88.98,88.77,COINBASE,BINANCE,0.21000000000000796,0.236566407570134,0.05632533513574084,21,22,4,0,1,0.19150613946153172,0.039356797481161124,0.23648648648649548,0.1576754138979621,0.1562562093317876,0.23648648648649548,0.039356797481161124,0.0,0.0,-0.1462317210348815,-0.030351742976929094,-0.14618239064433786,-0.10126012601258912,-0.1462317210348815,-0.030351742976929094,0.047766849035134895,0.18024107243439316,0.06861642294712354,429.0127684061633,43.122101351907915,0.0,0.0,0.11162464948726962,,0.05127401241766246,0.18024107243439316,0.022512381809991017,481.48236040473415,347.2876351437643,0.0,0.0,0.15772869062440215,,0.06288226518508573,0.3272972668991079,0.011195700850878993,600.7015233699659,674.3071915203865,2.0,1.0,0.31610156604822887,,0.12050281227324344,741.4922740059999,30.12499999999927,0.12448971320330018,0.10503463931768607,733.5659679179995,223.69791704733322,0.11062673044651547,0.12009249213734007,734.7211003843333,264.8504167263333,0.11324100847881771,0.21603651034351323,0.024969114202973652,,0.207582664153011,0.002486614482361149,,0.2458570225075115,-0.005672038232831397,,0.11162464948726962,,0.19948689365710634,1.001802410724344,1.001802410724344,1.0003379520108144,1.000225301340543,0.9985381760935567,0.9984257281007534,0.9998873873873875,0.9998694926095664,1.001802410724344,0.9984257281007534,0.0012601116099674539
2022-03-04 21:23:00,88.8,88.85,88.77,88.81,290.656,88.77,88.82,88.75,88.79,483.58,,,,,,88.79,88.83,88.75,88.78,365.72934227,88.78,88.81,KRAKEN,COINBASE,0.030000000000001137,0.03379139445821259,0,0,0,3,365.72934227,290.656,290.656,0.7947297807607215,88.85,88.75,COINBASE,BINANCE,0.09999999999999432,0.11267605633802176,0.07888466187980916,21,23,4,0,1,0.07883770694897305,,0.0900799459520305,0.0901103852218949,0.08634267937429947,0.0901103852218949,0.07883770694897305,0.3750000000000222,0.5000000000000888,0.022530134054309148,,0.011261261261267023,-0.011262529564145867,-0.011262529564145867,0.011261261261267023,0.06178990182798089,0.18024107243439316,0.03379139445821259,462.01815568581173,125.26663589002573,0.0,0.0,0.14644967797618058,,0.05178342541053508,0.18024107243439316,0.022512381809991017,490.0583696808044,342.1091195674159,0.0,0.0,0.15772869062440215,,0.06420559238947994,0.3272972668991079,0.011195700850878993,598.4668391176879,672.471045159704,2.0,1.0,0.31610156604822887,,0.1040472079104328,677.8729077539999,67.13119999999927,0.094256940288271,0.09648753394654569,717.0954145619995,242.9083170473332,0.1010223134479776,0.11572559841001324,737.8262364843334,274.5035309583334,0.10811522692910125,0.2276270115663946,-0.019532595745528986,,0.20005438476761583,-0.007079316874524469,,0.24413678318897314,-0.012685586368946636,,-0.14644967797618058,,-0.2580743274634502,1.000337913944582,,1.0002252505912828,0.9998873747043585,,,0.9996622002026798,0.9999249418327736,1.0002252505912828,0.9996622002026798,0.0002833988388817106
2022-03-04 21:24:00,88.8,89.02,88.8,88.89,808.685,88.79,89.0,88.77,88.93,2400.73,,,,,,88.77,88.98,88.77,88.84,596.76506246,88.84,88.93,KRAKEN,BINANCE,0.09000000000000341,0.10130571814498358,0,0,0,3,596.76506246,2400.73,596.76506246,4.022906418320889,89.02,88.77,COINBASE,BINANCE,0.25,0.2816266756787203,0.18032095753373673,21,24,4,0,1,0.25863038344765993,,0.2474969062886701,0.23638000900496167,0.24750243291376392,0.25863038344765993,0.23638000900496167,0.3333333333333559,0.6956521739130784,0.1576754138979621,,0.1013513513513552,0.07885546919005001,0.07885546919005001,0.1576754138979621,0.06056342306610598,0.18024107243439316,0.03379139445821259,460.5702871355575,1043.9569475123028,0.0,0.0,0.14644967797618058,,0.051166266775053454,0.18024107243439316,0.022512381809991017,481.55840604139206,652.1651632065849,0.0,0.0,0.15772869062440215,,0.06118348821777597,0.3272972668991079,0.022512381809991017,573.6845884161198,773.5237591834128,2.0,1.0,0.30478488508911683,,0.10808665502033461,645.3591305179998,545.7771999999993,0.09660653290717519,0.09873725119194281,686.3730853926662,392.09752253733325,0.10105773903510334,0.11872926565315006,702.8370718996666,330.933197625,0.10767590378173883,0.22921350115254657,-0.013040191111877347,,0.20106978474204973,-0.003595282358164101,,0.241096242088702,-0.0036377107824018817,,0.06751432368677099,,0.21396400166295157,1.0010130571814497,,0.9995502080287866,0.99898796806477,,,0.9994375070311622,0.9993252277082396,0.9995502080287866,0.99898796806477,0.0002974616429916952
2022-03-04 21:25:00,88.91,89.08,88.91,88.99,308.906,88.9,89.06,88.9,88.99,1175.72,89.064,89.067,89.064,89.067,3.06589538,88.96,89.07,88.96,89.01,188.74857449,88.99,89.067,BINANCE,BITFINEX,0.07699999999999818,0.08652657601977547,0,0,0,4,1175.72,3.06589538,3.06589538,0.002607674769502943,89.08,88.9,COINBASE,BINANCE,0.1799999999999926,0.2024746906636587,0.11594811464388323,21,25,4,0,1,0.17979548263849487,0.003368250867324726,0.1910327003034068,0.12358162004269119,0.1244445134629794,0.1910327003034068,0.003368250867324726,0.5624999999999445,1.0,0.10123734533182137,0.0033683643222852263,0.0899786300753552,0.0562050359712358,0.10123734533182137,0.0033683643222852263,0.05435095219017135,0.18024107243439316,0.03379139445821259,469.5158740144546,1044.9147404426142,0.0,0.0,0.14644967797618058,,0.051204771616262766,0.18024107243439316,0.022512381809991017,457.04634510911995,658.7571385103795,0.0,0.0,0.15772869062440215,,0.06133409520446398,0.3272972668991079,0.022512381809991017,579.703844252794,773.7172316772688,2.0,1.0,0.30478488508911683,,0.09409623680089765,815.6308809459998,544.2903790759992,0.09324654727804196,0.09738037786087297,764.6801675259995,358.4501822293332,0.09924134365818736,0.1169807418216044,722.1169647406666,330.4822941376667,0.1063114310229025,0.20279814118124034,-0.01460566757944505,,0.1997899210933985,-0.005029165371652558,,0.23964893223053235,-0.0056874485873235625,,-0.014779142125208117,,-0.0822934658119791,1.0008652657601977,1.0008652657601977,1.0,1.0002247443532983,0.9991354822773867,0.9993600323352084,1.0002247443532983,0.9999683781798984,1.0008652657601977,0.9991354822773867,0.000632559048959313
2022-03-04 21:26:00,89.01,89.06,88.93,89.05,370.97,88.99,89.02,88.92,89.02,788.62,,,,,,89.0,89.02,88.94,88.98,188.30439448,88.98,89.05,KRAKEN,COINBASE,0.06999999999999318,0.07866936390199278,0,0,0,3,188.30439448,370.97,188.30439448,1.970054926357022,89.06,88.92,COINBASE,BINANCE,0.14000000000000057,0.1574448942870002,0.07877553038500743,21,26,4,0,1,0.11233430689732006,,0.1459854014598489,0.08990784445942716,0.11607585093886537,0.1459854014598489,0.08990784445942716,0.5000000000000888,0.923076923076881,0.03371165299471979,,0.04493877092460627,-0.022471910112355078,-0.022471910112355078,0.04493877092460627,0.05334945919351183,0.18024107243439316,0.03379139445821259,374.4035465584114,1009.3939024462406,0.0,0.0,0.14644967797618058,,0.04761684761266693,0.18024107243439316,0.022512381809991017,472.8965031387289,651.6240945199037,0.0,0.0,0.15772869062440215,,0.06172223882758517,0.3272972668991079,0.022512381809991017,575.3610350209211,771.2213396918663,2.0,1.0,0.30478488508911683,,0.0961068249918715,563.9917598419999,618.1843790759992,0.08838748615269224,0.09151514212025544,707.7312593906662,382.59619716266656,0.09666984618866303,0.11593963949987465,726.179594067,342.8312941376667,0.10452807185381155,0.20280574337889518,-0.010592093395152172,,0.18674883734558928,-0.0037185531050784176,,0.23938411715504498,-0.007504838155295693,,-0.007857212117782689,,0.006921930007425428,1.00078669363902,,1.000337002920692,0.9995506627724108,,,0.99921392476137,0.9997005301514909,1.000337002920692,0.99921392476137,0.0005763430501625956
2022-03-04 21:27:00,89.05,89.05,88.91,88.96,467.373,89.02,89.02,88.92,88.93,312.49,89.021,89.024,89.021,89.024,5.0,88.99,88.99,88.86,88.95,548.19722895,88.93,89.024,BINANCE,BITFINEX,0.09399999999999409,0.1057011132351221,0,0,0,4,312.49,5.0,5.0,0.016000512016384524,89.05,88.86,COINBASE,KRAKEN,0.18999999999999773,0.21381949133468123,0.10811837809955913,21,27,4,0,1,0.11244799280332206,0.003369877785765764,0.15737410071942512,0.14614952220348,0.10483537337799823,0.15737410071942512,0.003369877785765764,0.10000000000005685,1.0,-0.10110087620758168,0.0033699913503556617,-0.10106681639528738,-0.04494887065961573,-0.10110087620758168,0.0033699913503556617,0.028665732397978455,0.1057011132351221,0.03379139445821259,391.2924311141495,1012.4401785691734,0.0,0.0,0.07190971877690952,,0.047583588744469336,0.18024107243439316,0.022512381809991017,446.94726174222103,644.7766502233792,0.0,0.0,0.15772869062440215,,0.061486079649052526,0.3272972668991079,0.022512381809991017,575.7427597502352,771.1528960262424,2.0,1.0,0.30478488508911683,,0.08119883315201729,527.8017598419998,614.0843790759993,0.09415869518016887,0.09141647392792748,727.7789900553328,326.2126638293332,0.09779875456947042,0.11460119760700112,725.655942387,342.9812941376667,0.10460375194292837,0.1385302979479742,0.023867368356060376,,0.18658365141686617,-0.00375070356101119,,0.23757335690510617,-0.008370961691103934,,0.027031749333129323,,0.03488896145091201,1.0010570111323511,1.0010570111323511,1.0003373439784098,1.0002248959856066,0.9992810927390365,0.9991687634795111,0.9998875899280577,0.9999927828738288,1.0010570111323511,0.9991687634795111,0.000707355215390263
2022-03-04 21:28:00,88.95,88.95,88.75,88.83,547.58,88.92,88.94,88.73,88.8,2213.12,,,,,,88.91,88.93,88.75,88.81,337.15685261,88.8,88.83,BINANCE,COINBASE,0.030000000000001137,0.03378378378378506,0,0,0,3,2213.12,547.58,547.58,0.2474244505494506,88.95,88.73,COINBASE,BINANCE,0.21999999999999886,0.24794319846725893,0.21415941468347388,21,28,4,0,1,0.23648648648647946,,0.22514916131937732,0.20267987839208065,0.2214385087326458,0.23648648648647946,0.20267987839208065,0.3333333333333108,0.3999999999999858,-0.134952766531719,,-0.1349072512647606,-0.11247328759419,-0.134952766531719,-0.1349072512647606,0.028668879064024377,0.1057011132351221,0.03378378378378506,828.2358843057478,998.3430508114527,0.0,0.0,0.07191732945133704,,0.048667224531243766,0.18024107243439316,0.022512381809991017,589.4701155521093,640.498755447159,0.0,0.0,0.15772869062440215,,0.06318080543045838,0.3272972668991079,0.022512381809991017,615.091654279512,769.2490288704839,2.0,1.0,0.30478488508911683,,0.08119731101713176,897.2798913879997,665.4691790759993,0.07403372471470761,0.09043940696573001,819.3816567219995,362.6789089059999,0.08979688322125975,0.11153774530945637,744.6356090536666,361.2006274710001,0.10003472173911268,0.13853506914518052,0.023859552889083008,,0.18777385602821756,-0.006895042096757523,,0.23789935617037314,-0.014823865551460397,,-0.07191732945133704,,-0.09894907878446636,1.0003378378378378,,1.0003378378378378,1.0001126126126128,,,0.9997748508386807,1.0000751004297104,1.0003378378378378,0.9997748508386807,0.00028336189441165605
2022-03-04 21:29:00,88.83,88.86,88.73,88.78,386.758,88.8,88.84,88.74,88.82,682.67,88.89,88.947,88.89,88.947,1.5,88.8,88.82,88.73,88.81,231.19604812,88.78,88.947,COINBASE,BITFINEX,0.1670000000000016,0.1881054291507114,0,0,0,4,386.758,1.5,1.5,0.0038783942413602307,88.947,88.73,BITFINEX,COINBASE,0.21699999999999875,0.24456215485179617,0.05645672570108476,21,29,4,0,1,0.11258725512272971,0.06408310566967088,0.14642937598557723,0.10133993919602433,0.10610991899350053,0.14642937598557723,0.06408310566967088,0.3846153846153762,1.0,0.022522522522518042,0.06412419844752183,-0.056287290329840325,0.011261261261267023,-0.056287290329840325,0.06412419844752183,0.0565813092519496,0.1881054291507114,0.03378378378378506,852.2619266004783,257.49729317174143,0.0,0.0,0.15432164536692633,,0.0520598370559681,0.1881054291507114,0.022512381809991017,543.2468990490594,640.5013224962328,0.0,0.0,0.1655930473407204,,0.050660206060982475,0.2004504504504474,0.022512381809991017,538.7343862185737,769.2409609740135,1.0,0.0,0.1779380686404564,,0.09855725321827734,855.2784788959998,185.62317907599927,0.11205762619337553,0.09238105428513924,730.8177828153329,362.6746596919999,0.1020854514624412,0.10689801738450982,679.4202090536667,361.2172941376667,0.10571670286244164,0.21171987172217654,-0.014605365285621869,,0.19650072839707544,-0.01173861982679697,,0.2082184295064748,0.005577605262544874,,0.15432164536692633,,0.22623897481826338,1.001881054291507,1.0014298581400587,0.9995496509795092,0.9998874127448774,0.9981224774303799,0.9984597569339044,1.000337913944582,0.9996311783622187,1.0014298581400587,0.9981224774303799,0.0012211006153484787
