time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume
2024-09-07 13:50,2288.68,2290.85,2287.7,2288.14,84.41666177,2288.59000000,2290.64000000,2287.93000000,2288.21000000,301.90170000,2295.6,2297.6,2295.4,2296.8,0.97624401
2024-09-07 13:51,2288.2,2288.63,2287.16,2287.72,25.3758629,2288.21000000,2288.60000000,2287.36000000,2287.59000000,107.47050000,2294.7,2294.7,2294.4,2294.4,0.1
2024-09-07 13:52,2287.69,2290.32,2287.69,2290.1,28.28273244,2287.59000000,2290.19000000,2287.59000000,2290.19000000,122.12920000,,,,,
2024-09-07 13:53,2290.34,2290.65,2289.72,2290.6,14.88732219,2290.20000000,2290.62000000,2289.81000000,2290.62000000,171.51800000,2297.5,2297.5,2297.5,2297.5,0.31379829
2024-09-07 13:54,2290.59,2293.7,2290.06,2293.68,17.14333348,2290.63000000,2293.79000000,2290.62000000,2293.59000000,137.44330000,,,,,
2024-09-07 13:55,2293.68,2296.16,2293.67,2295.71,28.93693954,2293.60000000,2295.98000000,2293.60000000,2295.81000000,121.51370000,,,,,
2024-09-07 13:56,2295.91,2296.09,2292.8,2292.94,34.51132189,2295.80000000,2296.11000000,2293.21000000,2293.21000000,166.97360000,2302.7,2302.7,2302.7,2302.7,0.31440513
2024-09-07 13:57,2292.69,2292.69,2290.74,2291.16,13.49323808,2293.21000000,2293.21000000,2290.95000000,2291.15000000,104.09950000,2298.4,2298.4,2298.4,2298.4,0.05
2024-09-07 13:58,2291.11,2291.49,2290.35,2290.97,16.12740804,2291.15000000,2291.58000000,2290.95000000,2291.30000000,17.68470000,,,,,
2024-09-07 13:59,2290.98,2292.0,2290.98,2291.75,19.74998425,2291.30000000,2291.92000000,2291.30000000,2291.77000000,33.46230000,,,,,
2024-09-07 14:00,2291.57,2292.72,2290.84,2292.02,37.65224832,2291.77000000,2292.96000000,2291.40000000,2291.96000000,128.64680000,2298.6,2298.6,2298.6,2298.6,0.91148
2024-09-07 14:01,2291.94,2292.11,2290.47,2290.47,31.41520285,2291.96000000,2292.14000000,2291.00000000,2291.01000000,68.62410000,2298.7,2298.7,2298.7,2298.7,0.28224097
2024-09-07 14:02,2290.94,2293.07,2289.84,2293.06,21.90953725,2291.01000000,2293.22000000,2290.01000000,2293.21000000,54.27510000,,,,,
2024-09-07 14:03,2292.9,2295.0,2292.22,2294.75,15.95017989,2293.22000000,2295.05000000,2292.36000000,2294.99000000,127.03250000,,,,,
